sensor,step,time_start,time_end,mean,median,last,min,max,range,std,var,max_slope,min_slope,mean_slope,drift,mad,mead,rms,auc,file
R104,5,1.9666666666666666,2.4833333333333334,-0.09229669238543063,-0.0923051834106445,-0.0928516387939453,-0.0928516387939453,-0.091679573059082,0.0011720657348632951,0.00037512256481925043,1.4071693863657272e-07,0.028152465820305395,-0.028152465820355133,-0.0022624325176992446,-0.0011720657348632951,0.0003353467357175911,0.0003900527954101979,0.09229745468987455,-0.04768666757477656,3_02-10-2026_OCP_Calibration_CaCl2.csv
R104,6,2.484722222222222,3.0069444444444446,-0.1367048914457822,-0.136914253234863,-0.1372270584106449,-0.1372270584106449,-0.102080464363098,0.035146594047546886,0.0018237537706343987,3.326077815903187e-06,23.78668785094859,-12.146372795108874,0.0275185253638708,-0.0021095275878909026,0.00042106301255659894,0.000234603881835993,0.13671705607940438,-0.07139107191728226,3_02-10-2026_OCP_Calibration_CaCl2.csv
R104,7,3.0083333333333333,3.536111111111111,-0.163656505074088,-0.163867950439453,-0.162774085998535,-0.164492607116699,-0.160196304321289,0.00429630279540999,0.000835583610275258,6.981999697606344e-07,0.028152465820582506,-0.3371429443361846,-0.005313843254029072,-0.0025777816772459827,0.0006450997043026046,0.0005464553833010033,0.16365863818642373,-0.0863772822750939,3_02-10-2026_OCP_Calibration_CaCl2.csv
R105,1,0.0,0.5305555555555556,0.0013565730051849376,0.0013675689697265,0.0013675689697265,0.0012893676757812,0.0014457702636718,0.00015640258789060006,2.766718886422703e-05,7.654733396488082e-10,0.030645076185504046,-0.028152465820308725,0.00014278845613534114,5.4674223065400134e-05,1.91847608304766e-05,0.0,0.0013568551108118143,0.0007197600404550515,3_02-10-2026_OCP_Calibration_CaCl2.csv
R105,2,0.5319444444444444,0.8986111111111111,0.009066916411777665,0.0093364715576171,0.0101175308227539,0.0013675689697265,0.0101175308227539,0.0087499618530274,0.0011778312003170256,1.3872863364402454e-06,2.0249176025390474,-0.02815246582030806,0.02759408051112927,0.0087499618530274,0.0007472503596924072,0.00039100646972650005,0.009143099012621673,0.003329153193367835,3_02-10-2026_OCP_Calibration_CaCl2.csv
R105,3,0.9,1.4208333333333334,-0.00795229191475722,-0.0071487426757812,-0.0060548782348632,-0.015742301940918,-0.0060548782348632,0.0096874237060548,0.0020007700687471753,4.003080867994577e-06,0.19706726074219283,-0.02815246582030806,0.01862525939941428,0.0096874237060548,0.001541229206925343,0.0007820129394530998,0.008200123631111158,-0.004137726624806701,3_02-10-2026_OCP_Calibration_CaCl2.csv
R105,4,1.4222222222222223,1.9652777777777777,-0.05273751336701062,-0.0523052215576172,-0.1101961135864259,-0.1101961135864259,-0.0516796112060547,0.058516502380371205,0.003072973026090468,9.443163219079609e-06,0.14041900634763493,-42.131881713867415,-0.1521068689774503,-0.053594589233398604,0.0009347418108268482,0.00046920776367190276,0.05282696734959052,-0.028596814473470046,3_02-10-2026_OCP_Calibration_CaCl2.csv
R105,5,1.9666666666666666,2.4833333333333334,-0.10815308496715562,-0.107930183410645,-0.107460975646973,-0.11011791229248,-0.107460975646973,0.0026569366455069937,0.0006160422370337344,3.795080378095277e-07,0.056304931640397626,-0.02815246582056119,0.005128671272828608,0.0026569366455069937,0.0004896613287194619,0.0003128051757819994,0.10815483944766682,-0.05587821006774906,3_02-10-2026_OCP_Calibration_CaCl2.csv
R105,6,2.484722222222222,3.0069444444444446,-0.15738183441781867,-0.1573829650878909,-0.15699291229248,-0.159180641174316,-0.102080464363098,0.057100176811217984,0.0028907177960397,8.356249376340622e-06,41.11212730407052,-20.44345378876396,0.05870352373192066,0.002187728881835993,0.0005088501671240968,0.000234603881835993,0.15740837987252787,-0.08218731222053373,3_02-10-2026_OCP_Calibration_CaCl2.csv
R105,7,3.0083333333333333,3.536111111111111,-0.1879305376468367,-0.187930107116699,-0.18769645690918,-0.190664291381836,-0.187070846557617,0.003593444824219,0.0006273930517289654,3.936220413577843e-07,0.11260986328152,-0.028152465820582506,0.005608506090059055,0.002967834472656,0.00044682358651822966,0.0003128051757810002,0.1879315848979901,-0.09918382565180453,3_02-10-2026_OCP_Calibration_CaCl2.csv
R106,1,0.0,0.5305555555555556,-0.0032904617471362116,-0.0033206939697265,-0.0032424926757812,-0.0034214972984045,-0.0032424926757812,0.00017900462262329967,3.891363172561679e-05,1.5142707340769296e-09,0.03628919832407984,-0.02815246582030806,0.00038383995467308735,0.00017900462262329967,3.757368513447319e-05,0.0,0.003290691839127566,-0.0017457150752306606,3_02-10-2026_OCP_Calibration_CaCl2.csv
