t_s,R75,R77,R78,R80,R81,R83,R92,R98,R102,R103,R104,R105,R106,R116,R117,R118,R119,R120,R121,R122,R123
3210,0.0166797637939453,,,0.0322265625,0.0301170349121094,-0.029414176940918,0.0318365097045898,0.0277738571166992,0.0310544967651367,0.0184764862060547,0.0173826217651367,0.0101175308227539,0.0041799545288085,0.0302734375,-0.0010547637939453,0.0011329650878906,0.0073833465576171,0.0304298400878906,-0.0075387954711914,-0.0582427978515625,-3.91006469726562e-05
3215,0.0166797637939453,,,0.0322265625,0.0301170349121094,-0.029414176940918,0.0318365097045898,0.0277738571166992,0.0310544967651367,0.0184764862060547,0.0173826217651367,0.0101175308227539,0.0041799545288085,0.0302734375,-0.0009765625,0.0011329650878906,0.0073833465576171,0.0304298400878906,-0.0075387954711914,-0.0581645965576172,3.91006469726562e-05
3220,0.0166797637939453,,,0.0321483612060547,0.0301170349121094,-0.029414176940918,0.0318365097045898,0.0276956558227539,0.0310544967651367,0.0184764862060547,0.0173826217651367,0.0101175308227539,0.0041799545288085,0.0301952362060547,-0.0009765625,0.0011329650878906,0.007460594177246,0.0304298400878906,-0.0075387954711914,-0.0581645965576172,3.91006469726562e-05
3225,0.0166797637939453,,,0.0321483612060547,0.0301170349121094,-0.029414176940918,0.0318365097045898,0.0276956558227539,0.0310544967651367,0.0183982849121094,0.0173826217651367,0.0101175308227539,0.0041799545288085,0.0301952362060547,-0.0009765625,0.0011329650878906,0.007460594177246,0.0304298400878906,-0.0075387954711914,-0.0581645965576172,3.91006469726562e-05
3230,0.0166797637939453,,,0.0321483612060547,0.0301170349121094,-0.029414176940918,0.0317583084106445,0.0276956558227539,0.0310544967651367,0.0183982849121094,0.017460823059082,0.0101175308227539,0.0041799545288085,0.0301170349121094,-0.0009765625,0.0011329650878906,0.007460594177246,0.0304298400878906,-0.0075387954711914,-0.0580863952636719,3.91006469726562e-05
3235,0.0166797637939453,,,0.0320701599121094,0.0301170349121094,-0.029414176940918,0.0317583084106445,0.0276956558227539,0.0309762954711914,0.0183982849121094,0.0173826217651367,0.0101175308227539,0.0041799545288085,0.0301170349121094,-0.0009765625,0.0011329650878906,0.007460594177246,0.0304298400878906,-0.0075387954711914,-0.0580863952636719,3.91006469726562e-05
3240,-0.0202732086181641,,,0.004648208618164,0.001601219177246,-0.062382698059082,-0.0003519058227539,-0.0202732086181641,0.0076169967651367,-0.005742073059082,-0.0073823928833007,-0.015742301940918,-0.0194921493530273,-0.006601333618164,-0.0087890625,-0.0187110900878906,-0.0058984756469726,0.0148830413818359,-0.0219144821166992,-0.0669927597045898,-0.0334768295288086
3245,-0.0175390243530273,,,0.0068359375,0.0045700073242187,-0.0602731704711914,0.0022268295288085,-0.0073051452636718,0.0078516006469726,-0.0055856704711914,-0.0073051452636718,-0.0156641006469727,-0.0194921493530273,0.0159769058227539,-0.0087890625,-0.0187110900878906,-0.0058202743530273,0.0148830413818359,-0.0219144821166992,-0.0669145584106445,-0.0333986282348633
3250,-0.0156641006469727,,,0.0079298019409179,0.0063676834106445,-0.0586328506469727,0.0037107467651367,-0.001601219177246,0.0080080032348632,-0.0051956176757812,-0.0069923400878906,-0.0153512954711914,-0.0192575454711914,0.0160551071166992,-0.0087108612060546,-0.0186328887939453,-0.0058202743530273,0.0149612426757812,-0.0218362808227539,-0.0668363571166992,-0.0332422256469727
3255,-0.0144920349121094,,,0.0086326599121093,0.0073051452636718,-0.0576171875,0.0048046112060546,0.0019922256469726,0.0083208084106445,-0.0048046112060546,-0.0066795349121093,-0.0151176452636719,-0.0190238952636719,0.0160551071166992,-0.0087108612060546,-0.0185546875,-0.005742073059082,0.0149612426757812,-0.0217580795288086,-0.0667581558227539,-0.0331640243530273
3260,-0.0136327743530272,,,0.0091018676757812,0.0079298019409179,-0.0569143295288086,0.0056638717651367,0.0041799545288085,0.008554458618164,-0.0044918060302734,-0.0064449310302734,-0.0148048400878906,-0.0187892913818359,0.0161333084106445,-0.0087108612060546,-0.0184764862060547,-0.005742073059082,0.0149612426757812,-0.0217580795288086,-0.0666799545288086,-0.033085823059082
3265,-0.0130081176757812,,,0.0094919204711914,0.008554458618164,-0.0564451217651367,0.0063676834106445,0.005507469177246,0.0087890625,-0.0041017532348632,-0.0061330795288085,-0.0145702362060547,-0.0184764862060547,0.0161333084106445,-0.0086326599121093,-0.0183982849121094,-0.005742073059082,0.0150394439697266,-0.0217580795288086,-0.0666799545288086,-0.0330076217651367
3270,-0.0124607086181641,,,0.0098829269409179,0.0091018676757812,-0.0559768676757812,0.0069141387939453,0.0062894821166992,0.0090236663818359,-0.003788948059082,-0.0058202743530273,-0.0142574310302734,-0.0182418823242188,0.0161333084106445,-0.0086326599121093,-0.0183200836181641,-0.0056638717651367,0.0150394439697266,-0.0216798782348633,-0.0666017532348633,-0.0329294204711914
