t_s,R75,R77,R78,R80,R81,R83,R92,R98,R102,R103,R104,R105,R106,R99,R100,R101,R116,R117,R118,R119,R120,R121,R122,R123
4180,0.0067577362060546,0.0141801834106445,,,0.0098047256469726,0.0163669586181641,0.0161333084106445,0.0200395584106445,0.0183200836181641,0.0093364715576171,,0.0173044204711914,0.0175390243530273,,0.0038671493530273,,0.0112895965576172,,0.0108203887939453,0.0189456939697266,0.0033206939697265,0.0162115097045898,0.0218362808227539,0.0187892913818359
4190,0.0067577362060546,0.0141801834106445,,,0.0098047256469726,0.0164451599121094,0.0162115097045898,0.0200395584106445,0.0182418823242188,0.009413719177246,,0.0173044204711914,0.0175390243530273,,0.0038671493530273,,0.0112895965576172,,0.0108203887939453,0.0189456939697266,0.0033206939697265,0.0162115097045898,0.0218362808227539,0.0187892913818359
4200,0.0068359375,0.0141801834106445,,,0.0098047256469726,0.0164451599121094,0.0162115097045898,0.0200395584106445,0.0182418823242188,0.009413719177246,,0.0173044204711914,0.0175390243530273,,0.0039453506469726,,0.0112895965576172,,0.0108203887939453,0.0189456939697266,0.0033206939697265,0.0161333084106445,0.0218362808227539,0.0187110900878906
4210,0.0068359375,0.0141801834106445,,,0.0098047256469726,0.0164451599121094,0.0162115097045898,0.0201177597045898,0.0182418823242188,0.0094919204711914,,0.0173044204711914,0.0175390243530273,,0.0039453506469726,,0.0112895965576172,,0.0108985900878906,0.0189456939697266,0.0033206939697265,0.0161333084106445,0.0218362808227539,0.0187110900878906
4220,0.0068359375,0.0141801834106445,,,0.0098047256469726,0.0164451599121094,0.0162115097045898,0.0201177597045898,0.0182418823242188,0.0095701217651367,,0.0173044204711914,0.0175390243530273,,0.0039453506469726,,0.0112895965576172,,0.0108985900878906,0.0189456939697266,0.0033206939697265,0.0162115097045898,0.0218362808227539,0.0187110900878906
4230,0.0068359375,0.0141801834106445,,,0.0098047256469726,0.0164451599121094,0.0162115097045898,0.0201177597045898,0.0181646347045898,0.0095701217651367,,0.0173044204711914,0.0175390243530273,,0.0039453506469726,,0.0112895965576172,,0.0108985900878906,0.0189456939697266,0.0033206939697265,0.0162115097045898,0.0218362808227539,0.0187110900878906
4240,-0.0132417678833008,0.003788948059082,,,-3.91006469726562e-05,-0.0019140243530273,-0.0022268295288085,0.0040235519409179,0.0063676834106445,-0.0119142532348633,,0.0076169967651367,-0.0019922256469726,,-0.0180082321166992,,-0.0077733993530273,,-0.0073051452636718,0.0104293823242188,-0.0173044204711914,0.0048828125,-0.0003519058227539,0.0132427215576172
4250,-0.0114450454711914,0.0037107467651367,,,0.0001173019409179,-0.001835823059082,-0.0021486282348632,0.0041017532348632,0.0064449310302734,-0.0116796493530273,,0.0077733993530273,-0.0001173019409179,,-0.0159769058227539,,-0.0058202743530273,,-0.0058202743530273,0.0105075836181641,-0.0155858993530273,0.0048828125,-3.91006469726562e-05,0.0133981704711914
4260,-0.0102729797363281,0.0036325454711914,,,0.0001955032348632,-0.0016794204711914,-0.0021486282348632,0.0041017532348632,0.0064449310302734,-0.0114450454711914,,0.0078516006469726,0.0012111663818359,,-0.0145702362060547,,-0.0044918060302734,,-0.004648208618164,0.0105857849121094,-0.0143356323242188,0.0049610137939453,0.0002737045288085,0.0134763717651367
4270,-0.0093355178833007,0.0036325454711914,,,0.0003519058227539,-0.001601219177246,-0.0020704269409179,0.0041017532348632,0.0065231323242187,-0.0112113952636719,,0.0079298019409179,0.0021486282348632,,-0.0136327743530273,,-0.003554344177246,,-0.0036325454711914,0.0107421875,-0.0134763717651367,0.0049610137939453,0.0005855560302734,0.0136327743530273
4280,-0.008554458618164,0.003554344177246,,,0.0004301071166992,-0.0014448165893554,-0.0019922256469726,0.0041799545288085,0.006601333618164,-0.0109767913818359,,0.0080080032348632,0.0029296875,,-0.0128517150878906,,-0.0027732849121093,,-0.0027732849121093,0.0108203887939453,-0.0127735137939453,0.0050392150878906,0.0008201599121093,0.0137109756469727
4290,-0.0078516006469726,0.0034761428833007,,,0.0005855560302734,-0.0013675689697265,-0.0019922256469726,0.0041799545288085,0.006601333618164,-0.0108203887939453,,0.0080080032348632,0.003554344177246,,-0.0122261047363281,,-0.0022268295288085,,-0.0019922256469726,0.0108985900878906,-0.0122261047363281,0.0050392150878906,0.0011329650878906,0.0138673782348633
4300,-0.0073051452636718,0.0033988952636718,,,0.0006637573242187,-0.0012893676757812,-0.0019140243530273,0.0041799545288085,0.0066795349121093,-0.0105857849121094,,0.0080862045288085,0.0040235519409179,,-0.0116796493530273,,-0.0017576217651367,,-0.0012893676757812,0.0110549926757812,-0.0117578506469727,0.0050392150878906,0.0013675689697265,0.0139455795288086
4310,-0.0068359375,0.0033206939697265,,,0.000741958618164,-0.0012111663818359,-0.0019140243530273,0.0041799545288085,0.0067577362060546,-0.0104293823242188,,0.0080862045288085,0.0044918060302734,,-0.0112113952636719,,-0.0014448165893554,,-0.0006637573242187,0.0111331939697266,-0.0113668441772461,0.0051174163818359,0.0015230178833007,0.0140237808227539
4320,-0.0064449310302734,0.0032424926757812,,,0.0008201599121093,-0.0011329650878906,-0.001835823059082,0.0041799545288085,0.0067577362060546,-0.0102729797363281,,0.0081644058227539,0.0048828125,,-0.0108203887939453,,-0.0011329650878906,,-0.0001173019409179,0.0112113952636719,-0.0110549926757812,0.0051174163818359,0.0017576217651367,0.0141019821166992
4330,-0.0061330795288085,0.0031642913818359,,,0.0008983612060546,-0.0010547637939453,-0.001835823059082,0.0041799545288085,0.0068359375,-0.0101175308227539,,0.0081644058227539,0.0052738189697265,,-0.0104293823242188,,-0.0008201599121093,,0.0003519058227539,0.0112895965576172,-0.0107421875,0.0051174163818359,0.0019922256469726,0.0141801834106445
4340,-0.0058984756469726,0.0030860900878906,,,0.0009765625,-0.0009765625,-0.0017576217651367,0.0042581558227539,0.0069141387939453,-0.0099611282348632,,0.0081644058227539,0.0055856704711914,,-0.0101957321166992,,-0.0005855560302734,,0.000741958618164,0.0113668441772461,-0.0104293823242188,0.0051956176757812,0.0021486282348632,0.0142574310302734
4350,-0.0056638717651367,0.0030860900878906,,,0.0010547637939453,-0.0008983612060546,-0.0017576217651367,0.0042581558227539,0.0069141387939453,-0.0098829269409179,,0.0081644058227539,0.0058202743530273,,-0.0098829269409179,,-0.0003519058227539,,0.0010547637939453,0.0114450454711914,-0.0101957321166992,0.0051956176757812,0.0023832321166992,0.0143356323242188
4360,-0.0054292678833007,0.0030078887939453,,,0.0011329650878906,-0.0008201599121093,-0.0016794204711914,0.0042581558227539,0.0069923400878906,-0.0097265243530273,,0.0081644058227539,0.0061330795288085,,-0.009648323059082,,-0.0001173019409179,,0.0013675689697265,0.0115232467651367,-0.0099611282348632,0.0051956176757812,0.0025386810302734,0.0144138336181641
4370,-0.0052738189697265,0.0030078887939453,,,0.0011329650878906,-0.000741958618164,-0.001601219177246,0.0042581558227539,0.0070705413818359,-0.0095701217651367,,0.0081644058227539,0.0063676834106445,,-0.009413719177246,,0.0001173019409179,,0.0016794204711914,0.011601448059082,-0.0097265243530273,0.0052738189697265,0.0027732849121093,0.0144920349121094
4380,-0.0051174163818359,0.0030078887939453,,,0.0012111663818359,-0.0006637573242187,-0.001601219177246,0.0043363571166992,0.0070705413818359,-0.0094919204711914,,0.0081644058227539,0.0065231323242187,,-0.0092582702636718,,0.0002737045288085,,0.0019140243530273,0.0116796493530273,-0.0094919204711914,0.0052738189697265,0.0029296875,0.0145702362060547
4390,-0.0050392150878906,0.0030078887939453,,,0.0012111663818359,-0.0005855560302734,-0.0015230178833007,0.0043363571166992,0.0071487426757812,-0.009413719177246,,0.0081644058227539,0.0067577362060546,,-0.0090236663818359,,0.0004301071166992,,0.0021486282348632,0.0116796493530273,-0.0093355178833007,0.0052738189697265,0.0031642913818359,0.0146484375
4400,-0.0048828125,0.0030078887939453,,,0.0012893676757812,-0.0005073547363281,-0.0015230178833007,0.0043363571166992,0.0071487426757812,-0.0092582702636718,,0.0081644058227539,0.0069141387939453,,-0.0088672637939453,,0.0005855560302734,,0.0023050308227539,0.0117578506469727,-0.0091800689697265,0.0052738189697265,0.0033988952636718,0.0146484375
4410,-0.0048046112060546,0.0030078887939453,,,0.0012893676757812,-0.0005073547363281,-0.0014448165893554,0.0043363571166992,0.0072269439697265,-0.0091800689697265,,0.0081644058227539,0.0070705413818359,,-0.0087108612060546,,0.000741958618164,,0.0025386810302734,0.011836051940918,-0.0090236663818359,0.0052738189697265,0.003554344177246,0.0147266387939453
4420,-0.004648208618164,0.0030860900878906,,,0.0012893676757812,-0.0004301071166992,-0.0014448165893554,0.0043363571166992,0.0072269439697265,-0.0091018676757812,,0.0081644058227539,0.0072269439697265,,-0.008554458618164,,0.0008201599121093,,0.002695083618164,0.011836051940918,-0.0088672637939453,0.0052738189697265,0.003788948059082,0.0147266387939453
4430,-0.0045700073242187,0.0031642913818359,,,0.0013675689697265,-0.0003519058227539,-0.0013675689697265,0.0043363571166992,0.0073051452636718,-0.0089454650878906,,0.0081644058227539,0.0073051452636718,,-0.0083980560302734,,0.0009765625,,0.0028514862060546,0.0119142532348633,-0.0087890625,0.0053520202636718,0.0040235519409179,0.0148048400878906
4440,-0.0044918060302734,0.0031642913818359,,,0.0013675689697265,-0.0002737045288085,-0.0012893676757812,0.0044145584106445,0.0073051452636718,-0.0088672637939453,,0.0081644058227539,0.007460594177246,,-0.0083198547363281,,0.0010547637939453,,0.0030078887939453,0.0119142532348633,-0.0086326599121093,0.0053520202636718,0.0042581558227539,0.0148830413818359
4450,-0.0043363571166992,0.0032424926757812,,,0.0013675689697265,-0.0002737045288085,-0.0012893676757812,0.0044145584106445,0.0073833465576171,-0.0087890625,,0.0082426071166992,0.0075387954711914,,-0.0081644058227539,,0.0012111663818359,,0.0031642913818359,0.0119924545288086,-0.008554458618164,0.0053520202636718,0.0044918060302734,0.0148830413818359
4460,-0.0042581558227539,0.0033206939697265,,,0.0013675689697265,-0.0001955032348632,-0.0012111663818359,0.0044145584106445,0.007460594177246,-0.0087108612060546,,0.0082426071166992,0.007695198059082,,-0.0080080032348632,,0.0012893676757812,,0.0033206939697265,0.0119924545288086,-0.0084762573242187,0.0053520202636718,0.0047264099121093,0.0149612426757812
4470,-0.0041017532348632,0.0033988952636718,,,0.0013675689697265,-0.0001955032348632,-0.0012111663818359,0.0044145584106445,0.007460594177246,-0.0086326599121093,,0.0082426071166992,0.0077733993530273,,-0.0079298019409179,,0.0013675689697265,,0.0034761428833007,0.0119924545288086,-0.0083980560302734,0.0053520202636718,0.0048828125,0.0149612426757812
4480,-0.0040235519409179,0.0034761428833007,,,0.0013675689697265,-0.0001173019409179,-0.0011329650878906,0.0044145584106445,0.0075387954711914,-0.008554458618164,,0.0082426071166992,0.0078516006469726,,-0.0078516006469726,,0.0014457702636718,,0.003554344177246,0.0119924545288086,-0.0083198547363281,0.0053520202636718,0.0051174163818359,0.0150394439697266
4490,-0.0039453506469726,0.003554344177246,,,0.0014457702636718,-3.91006469726562e-05,-0.0011329650878906,0.0044918060302734,0.0075387954711914,-0.0084762573242187,,0.0082426071166992,0.0079298019409179,,-0.007695198059082,,0.0015230178833007,,0.0037107467651367,0.0120706558227539,-0.0082426071166992,0.0053520202636718,0.0053520202636718,0.0150394439697266
4500,-0.0038671493530273,0.003554344177246,,,0.0013675689697265,-3.91006469726562e-05,-0.0010547637939453,0.0044918060302734,0.0076169967651367,-0.0083980560302734,,0.0082426071166992,0.0080080032348632,,-0.0076169967651367,,0.0016794204711914,,0.003788948059082,0.0120706558227539,-0.0080862045288085,0.0054302215576171,0.0055856704711914,0.0150394439697266
4510,-0.0037107467651367,0.0036325454711914,,,0.0014457702636718,3.91006469726562e-05,-0.0010547637939453,0.0044918060302734,0.0076169967651367,-0.0083980560302734,,0.0082426071166992,0.0080862045288085,,-0.0075387954711914,,0.0017576217651367,,0.0038671493530273,0.0120706558227539,-0.0080080032348632,0.0054302215576171,0.0058202743530273,0.0151176452636719
4520,-0.0036325454711914,0.0037107467651367,,,0.0014457702636718,3.91006469726562e-05,-0.0009765625,0.0045700073242187,0.007695198059082,-0.0083198547363281,,0.0082426071166992,0.0081644058227539,,-0.007460594177246,,0.001835823059082,,0.0039453506469726,0.0120706558227539,-0.0079298019409179,0.0054302215576171,0.0060548782348632,0.0151176452636719
4530,-0.003554344177246,0.003788948059082,,,0.0014457702636718,0.0001173019409179,-0.0009765625,0.0045700073242187,0.007695198059082,-0.0082426071166992,,0.0083208084106445,0.0082426071166992,,-0.0073823928833007,,0.0019140243530273,,0.0041017532348632,0.0120706558227539,-0.0079298019409179,0.0054302215576171,0.0062894821166992,0.0151176452636719
4540,-0.0034761428833007,0.0038671493530273,,,0.0014457702636718,0.0001173019409179,-0.0008983612060546,0.0045700073242187,0.0077733993530273,-0.0081644058227539,,0.0083208084106445,0.0082426071166992,,-0.0073051452636718,,0.0019922256469726,,0.0041799545288085,0.0121488571166992,-0.0078516006469726,0.0054302215576171,0.0065231323242187,0.0151958465576172
4550,-0.0034761428833007,0.0039453506469726,,,0.0014457702636718,0.0001173019409179,-0.0008983612060546,0.004648208618164,0.0077733993530273,-0.0080862045288085,,0.0083208084106445,0.0083208084106445,,-0.0072269439697265,,0.0020704269409179,,0.0042581558227539,0.0121488571166992,-0.0077733993530273,0.0054302215576171,0.0067577362060546,0.0151958465576172
4560,-0.0033979415893554,0.0040235519409179,,,0.0014457702636718,0.0001955032348632,-0.0008201599121093,0.004648208618164,0.0078516006469726,-0.0080862045288085,,0.0083208084106445,0.0083980560302734,,-0.0071487426757812,,0.0021486282348632,,0.0043363571166992,0.0121488571166992,-0.007695198059082,0.0054302215576171,0.0069923400878906,0.0151958465576172
4570,-0.0033206939697265,0.0041017532348632,,,0.0014457702636718,0.0001955032348632,-0.0008201599121093,0.0047264099121093,0.0078516006469726,-0.0080080032348632,,0.0083208084106445,0.0083980560302734,,-0.0070705413818359,,0.0022268295288085,,0.0044145584106445,0.0121488571166992,-0.0076169967651367,0.0054302215576171,0.0071487426757812,0.0152730941772461
4580,-0.0032424926757812,0.0041799545288085,,,0.0014457702636718,0.0002737045288085,-0.000741958618164,0.0048046112060546,0.0079298019409179,-0.0079298019409179,,0.0083208084106445,0.0084762573242187,,-0.0069923400878906,,0.0023050308227539,,0.0044918060302734,0.0121488571166992,-0.0075387954711914,0.0054302215576171,0.0073833465576171,0.0152730941772461
4590,-0.0031642913818359,0.0042581558227539,,,0.0014457702636718,0.0002737045288085,-0.000741958618164,0.0048046112060546,0.0079298019409179,-0.0078516006469726,,0.0083208084106445,0.008554458618164,,-0.0069141387939453,,0.0023832321166992,,0.0045700073242187,0.0121488571166992,-0.007460594177246,0.0054302215576171,0.0076169967651367,0.0152730941772461
4600,-0.0030860900878906,0.0043363571166992,,,0.0014457702636718,0.0003519058227539,-0.0006637573242187,0.0048828125,0.0079298019409179,-0.0078516006469726,,0.0083208084106445,0.008554458618164,,-0.0069141387939453,,0.0024614334106445,,0.004648208618164,0.0121488571166992,-0.0073823928833007,0.005507469177246,0.0078516006469726,0.0152730941772461
4610,-0.0030860900878906,0.0044145584106445,,,0.0015230178833007,0.0003519058227539,-0.0006637573242187,0.0048828125,0.0080080032348632,-0.0077733993530273,,0.0083208084106445,0.0086326599121093,,-0.0068359375,,0.0024614334106445,,0.004648208618164,0.0121488571166992,-0.0073051452636718,0.005507469177246,0.0080862045288085,0.0152730941772461
4620,-0.0030078887939453,0.0044918060302734,,,0.0015230178833007,0.0003519058227539,-0.0005855560302734,0.0049610137939453,0.0080080032348632,-0.0077733993530273,,0.0083208084106445,0.0087108612060546,,-0.0067577362060546,,0.0025386810302734,,0.0047264099121093,0.0121488571166992,-0.0072269439697265,0.005507469177246,0.0083208084106445,0.0153512954711914
4630,-0.0029296875,0.0045700073242187,,,0.0015230178833007,0.0004301071166992,-0.0005855560302734,0.0049610137939453,0.0080080032348632,-0.007695198059082,,0.0083208084106445,0.0087108612060546,,-0.0066795349121093,,0.0026168823242187,,0.0048046112060546,0.0122270584106445,-0.0071487426757812,0.005507469177246,0.008554458618164,0.0153512954711914
4640,-0.0029296875,0.004648208618164,,,0.0015230178833007,0.0004301071166992,-0.0005073547363281,0.0050392150878906,0.0080862045288085,-0.0076169967651367,,0.0083208084106445,0.0087890625,,-0.0066795349121093,,0.002695083618164,,0.0048828125,0.0122270584106445,-0.0070705413818359,0.005507469177246,0.0087108612060546,0.0153512954711914
4650,-0.0028514862060546,0.0047264099121093,,,0.0015230178833007,0.0004301071166992,-0.0005073547363281,0.0050392150878906,0.0080862045288085,-0.0076169967651367,,0.0083208084106445,0.0087890625,,-0.006601333618164,,0.002695083618164,,0.0049610137939453,0.0122270584106445,-0.0069923400878906,0.005507469177246,0.0089454650878906,0.0153512954711914
4660,-0.0028514862060546,0.0047264099121093,,,0.0015230178833007,0.0005083084106445,-0.0004301071166992,0.0051174163818359,0.0081644058227539,-0.0075387954711914,,0.0083208084106445,0.0088672637939453,,-0.006601333618164,,0.0027732849121093,,0.0049610137939453,0.0122270584106445,-0.0069923400878906,0.005507469177246,0.0091800689697265,0.0153512954711914
4670,-0.0027732849121093,0.0048046112060546,,,0.0015230178833007,0.0005083084106445,-0.0004301071166992,0.0051174163818359,0.0081644058227539,-0.0075387954711914,,0.0083208084106445,0.0088672637939453,,-0.0065231323242187,,0.0028514862060546,,0.0050392150878906,0.0122270584106445,-0.0069141387939453,0.005507469177246,0.0093364715576171,0.0153512954711914
4680,-0.0027732849121093,0.0048828125,,,0.0015230178833007,0.0005083084106445,-0.0003519058227539,0.0051956176757812,0.0081644058227539,-0.007460594177246,,0.0083208084106445,0.0089454650878906,,-0.0064449310302734,,0.0028514862060546,,0.0051174163818359,0.0122270584106445,-0.0068359375,0.005507469177246,0.0095701217651367,0.0153512954711914
4690,-0.002695083618164,0.0049610137939453,,,0.0015230178833007,0.0005855560302734,-0.0003519058227539,0.0051956176757812,0.0082426071166992,-0.007460594177246,,0.0083208084106445,0.0089454650878906,,-0.0064449310302734,,0.0029296875,,0.0051174163818359,0.0122270584106445,-0.0068359375,0.005507469177246,0.0097265243530273,0.0154294967651367
4700,-0.002695083618164,0.0049610137939453,,,0.001601219177246,0.0005855560302734,-0.0003519058227539,0.0052738189697265,0.0082426071166992,-0.0073823928833007,,0.0083208084106445,0.0090236663818359,,-0.0063667297363281,,0.0030078887939453,,0.0051956176757812,0.0122270584106445,-0.0067577362060546,0.005507469177246,0.0098829269409179,0.0154294967651367
4710,-0.0026168823242187,0.0050392150878906,,,0.001601219177246,0.0005855560302734,-0.0002737045288085,0.0052738189697265,0.0082426071166992,-0.0073823928833007,,0.0083208084106445,0.0090236663818359,,-0.0062894821166992,,0.0030860900878906,,0.0052738189697265,0.0122270584106445,-0.0066795349121093,0.005507469177246,0.0101175308227539,0.0154294967651367
4720,-0.0026168823242187,0.0051174163818359,,,0.001601219177246,0.0005855560302734,-0.0002737045288085,0.0053520202636718,0.0083208084106445,-0.0073051452636718,,0.0083208084106445,0.0091018676757812,,-0.0062894821166992,,0.0030860900878906,,0.0052738189697265,0.0122270584106445,-0.006601333618164,0.005507469177246,0.0101957321166992,0.0154294967651367
4730,-0.0024604797363281,0.0051956176757812,,,0.001601219177246,0.0006637573242187,-0.0001173019409179,0.0054302215576171,0.0083980560302734,-0.0071487426757812,,0.0083208084106445,0.0091018676757812,,-0.0060548782348632,,0.0032424926757812,,0.005507469177246,-0.0116796493530273,-0.0064449310302734,0.005507469177246,0.0106639862060547,0.0154294967651367
4740,-0.0023832321166992,0.0052738189697265,,,0.001601219177246,0.000741958618164,-0.0001173019409179,0.005507469177246,0.0083980560302734,-0.0071487426757812,,0.0083208084106445,0.0092582702636718,,-0.0061330795288085,,0.0033206939697265,,0.005507469177246,0.0123043060302734,-0.0064449310302734,0.0055856704711914,0.0108203887939453,0.0154294967651367
4750,-0.0023832321166992,0.0053520202636718,,,0.001601219177246,0.000741958618164,-0.0001173019409179,0.005507469177246,0.0083980560302734,-0.0071487426757812,,0.0083980560302734,0.0092582702636718,,-0.0060548782348632,,0.0033206939697265,,0.0055856704711914,0.0123043060302734,-0.0063667297363281,0.0055856704711914,0.0109767913818359,0.015507698059082
4760,-0.0023832321166992,0.0053520202636718,,,0.001601219177246,0.000741958618164,-0.0001173019409179,0.005507469177246,0.0084762573242187,-0.0071487426757812,,0.0083980560302734,0.0093364715576171,,-0.0060548782348632,,0.0033988952636718,,0.0055856704711914,0.0123043060302734,-0.0063667297363281,0.0055856704711914,0.0110549926757812,0.015507698059082
4770,-0.0023050308227539,0.0054302215576171,,,0.001601219177246,0.000741958618164,-3.91006469726562e-05,0.0055856704711914,0.0084762573242187,-0.0070705413818359,,0.0083980560302734,0.0093364715576171,,-0.0059766769409179,,0.0033988952636718,,0.0056638717651367,0.0123043060302734,-0.0062894821166992,0.0055856704711914,0.0112113952636719,0.015507698059082
4780,-0.0023050308227539,0.0054302215576171,,,0.001601219177246,0.0008201599121093,-3.91006469726562e-05,0.0055856704711914,0.008554458618164,-0.0070705413818359,,0.0083980560302734,0.0093364715576171,,-0.0059766769409179,,0.0033988952636718,,0.0056638717651367,0.0123043060302734,-0.0062894821166992,0.0055856704711914,0.0112895965576172,0.015507698059082
4790,-0.0023050308227539,0.005507469177246,,,0.001601219177246,0.0008201599121093,-3.91006469726562e-05,0.0056638717651367,0.008554458618164,-0.0070705413818359,,0.0083980560302734,0.009413719177246,,-0.0058984756469726,,0.0034761428833007,,0.005742073059082,0.0123043060302734,-0.0062112808227539,0.0055856704711914,0.0113668441772461,0.015507698059082
4800,-0.0022268295288085,0.005507469177246,,,0.001601219177246,0.0008201599121093,3.91006469726562e-05,0.0056638717651367,0.008554458618164,-0.0069923400878906,,0.0083980560302734,0.009413719177246,,-0.0058984756469726,,0.0034761428833007,,0.005742073059082,0.0123043060302734,-0.0062112808227539,0.0055856704711914,0.0115232467651367,0.015507698059082
4810,-0.0022268295288085,0.0055856704711914,,,0.0016794204711914,0.0008201599121093,3.91006469726562e-05,0.0056638717651367,0.0086326599121093,-0.0069923400878906,,0.0084762573242187,0.009413719177246,,-0.0058984756469726,,0.0034761428833007,,0.0058202743530273,0.0123043060302734,-0.0062112808227539,0.0055856704711914,0.011601448059082,0.015507698059082
4820,-0.0022268295288085,0.0055856704711914,,,0.0016794204711914,0.0008201599121093,3.91006469726562e-05,0.005742073059082,0.0086326599121093,-0.0069923400878906,,0.0084762573242187,0.0094919204711914,,-0.0058202743530273,,0.0034761428833007,,0.0058202743530273,0.0123043060302734,-0.0061330795288085,0.0055856704711914,0.0116796493530273,0.015507698059082
4830,-0.0022268295288085,0.0056638717651367,,,0.0016794204711914,0.0008983612060546,0.0001173019409179,0.005742073059082,0.0086326599121093,-0.0069141387939453,,0.0084762573242187,0.0094919204711914,,-0.0058202743530273,,0.003554344177246,,0.0058202743530273,0.0123043060302734,-0.0061330795288085,0.0055856704711914,0.0117578506469727,0.015507698059082
4840,-0.0021486282348632,0.0056638717651367,,,0.0016794204711914,0.0008983612060546,0.0001173019409179,0.005742073059082,0.0086326599121093,-0.0069141387939453,,0.0084762573242187,0.0094919204711914,,-0.005742073059082,,0.003554344177246,,0.0058984756469726,0.0123043060302734,-0.0061330795288085,0.0055856704711914,0.011836051940918,0.015507698059082
4850,-0.0021486282348632,0.005742073059082,,,0.0017576217651367,0.0008983612060546,0.0001173019409179,0.0058202743530273,0.0087108612060546,-0.0069141387939453,,0.0084762573242187,0.0095701217651367,,-0.005742073059082,,0.003554344177246,,0.0058984756469726,0.0123043060302734,-0.0060548782348632,0.0055856704711914,0.0119142532348633,0.015507698059082
4860,-0.0021486282348632,0.005742073059082,,,0.0017576217651367,0.0008983612060546,0.0001173019409179,0.0058202743530273,0.0087108612060546,-0.0068359375,,0.0084762573242187,0.0095701217651367,,-0.005742073059082,,0.003554344177246,,0.0058984756469726,0.0123043060302734,-0.0060548782348632,0.0055856704711914,0.0119142532348633,0.015507698059082
4870,-0.0021486282348632,0.0058202743530273,,,0.001835823059082,0.0008983612060546,0.0001955032348632,0.0058202743530273,0.0087108612060546,-0.0068359375,,0.0084762573242187,0.0095701217651367,,-0.005742073059082,,0.0036325454711914,,0.0059766769409179,0.0123043060302734,-0.0060548782348632,0.0055856704711914,0.0119924545288086,0.015507698059082
4880,-0.0020704269409179,0.0058202743530273,,,0.001835823059082,0.0008983612060546,0.0001955032348632,0.0058202743530273,0.0087108612060546,-0.0068359375,,0.0084762573242187,0.009648323059082,,-0.0056638717651367,,0.0036325454711914,,0.0059766769409179,0.0123043060302734,-0.0059766769409179,0.0055856704711914,0.0120706558227539,0.015507698059082
4890,-0.0020704269409179,0.0058984756469726,,,0.001835823059082,0.0009765625,0.0001955032348632,0.0058984756469726,0.0087108612060546,-0.0067577362060546,,0.008554458618164,0.009648323059082,,-0.0056638717651367,,0.0036325454711914,,0.0059766769409179,0.0123825073242188,-0.0059766769409179,0.0055856704711914,0.0121488571166992,0.0155858993530273
4900,-0.0020704269409179,0.0058984756469726,,,0.001835823059082,0.0009765625,0.0001955032348632,0.0058984756469726,0.0087108612060546,-0.0067577362060546,,0.008554458618164,0.009648323059082,,-0.0056638717651367,,0.0036325454711914,,0.0060548782348632,0.0123825073242188,-0.0059766769409179,0.0055856704711914,0.0121488571166992,0.0155858993530273
4910,-0.0020704269409179,0.0059766769409179,,,0.0019140243530273,0.0009765625,0.0002737045288085,0.0058984756469726,0.0087890625,-0.0067577362060546,,0.008554458618164,0.0097265243530273,,-0.0055856704711914,,0.0037107467651367,,0.0060548782348632,0.0123825073242188,-0.0058984756469726,0.0055856704711914,0.0122270584106445,0.0155858993530273
4920,-0.0020704269409179,0.0059766769409179,,,0.0019140243530273,0.0009765625,0.0002737045288085,0.0058984756469726,0.0087890625,-0.0066795349121093,,0.008554458618164,0.0097265243530273,,-0.0055856704711914,,0.0037107467651367,,0.0060548782348632,0.0123825073242188,-0.0058984756469726,0.0055856704711914,0.0123043060302734,0.0155858993530273
4930,-0.0020704269409179,0.0060548782348632,,,0.0019922256469726,0.0009765625,0.0002737045288085,0.0059766769409179,0.0087890625,-0.0066795349121093,,0.008554458618164,0.0097265243530273,,-0.0055856704711914,,0.0037107467651367,,0.0061330795288085,0.0124607086181641,-0.0058984756469726,0.0055856704711914,0.0123043060302734,0.0155858993530273
4940,-0.0019922256469726,0.0060548782348632,,,0.0019922256469726,0.0010547637939453,0.0002737045288085,0.0059766769409179,0.0087890625,-0.0066795349121093,,0.008554458618164,0.0097265243530273,,-0.0055856704711914,,0.003788948059082,,0.0061330795288085,0.0124607086181641,-0.0058984756469726,0.0055856704711914,0.0123825073242188,0.0155858993530273
4950,-0.0019922256469726,0.0061330795288085,,,0.0019922256469726,0.0010547637939453,0.0003519058227539,0.0059766769409179,0.0087890625,-0.006601333618164,,0.008554458618164,0.0098047256469726,,-0.005507469177246,,0.003788948059082,,0.0061330795288085,0.0124607086181641,-0.0058202743530273,0.0055856704711914,0.0123825073242188,0.0155858993530273
4960,-0.0019922256469726,0.0061330795288085,,,0.0020704269409179,0.0010547637939453,0.0003519058227539,0.0059766769409179,0.0087890625,-0.006601333618164,,0.008554458618164,0.0098047256469726,,-0.005507469177246,,0.0038671493530273,,0.0062112808227539,0.0124607086181641,-0.0058202743530273,0.0055856704711914,0.0124607086181641,0.0155858993530273
4970,-0.0019140243530273,0.0062112808227539,,,0.0020704269409179,0.0010547637939453,0.0003519058227539,0.0060548782348632,0.0087890625,-0.006601333618164,,0.008554458618164,0.0098829269409179,,-0.005507469177246,,0.0038671493530273,,0.0062112808227539,0.0125389099121094,-0.0058202743530273,0.0055856704711914,0.0124607086181641,0.0155858993530273
